261	1732	3	8
261	1733	4	8
261	1734	5	8
261	1735	6	8
261	1736	7	8
262	1795	2	8
262	1796	3	8
262	1797	4	8
262	1798	5	8
262	1799	6	8
262	1800	7	8
263	2371	2	8
263	2372	3	8
263	2373	4	8
263	2374	5	8
263	2375	6	8
263	2376	7	8
264	2435	2	8
264	2436	3	8
264	2437	4	8
264	2438	5	8
264	2439	6	8
264	2440	7	8
265	2499	2	8
265	2500	3	8
265	2501	4	8
265	2502	5	8
265	2503	6	8
265	2504	7	8
266	1859	2	8
266	1860	3	8
266	1861	4	8
266	1862	5	8
266	1863	6	8
266	1864	7	8
267	1923	2	8
267	1924	3	8
267	1925	4	8
267	1926	5	8
267	1927	6	8
267	1928	7	8
268	1987	2	8
268	1988	3	8
268	1989	4	8
268	1990	5	8
268	1991	6	8
268	1992	7	8
269	2051	2	8
269	2052	3	8
269	2053	4	8
269	2054	5	8
269	2055	6	8
269	2056	7	8
270	2115	2	8
270	2116	3	8
270	2117	4	8
270	2118	5	8
270	2119	6	8
270	2120	7	8
271	2179	2	8
271	2180	3	8
271	2181	4	8
271	2182	5	8
271	2183	6	8
271	2184	7	8
272	2243	2	8
272	2244	3	8
272	2245	4	8
272	2246	5	8
272	2247	6	8
272	2248	7	8
273	2307	2	8
273	2308	3	8
273	2309	4	8
273	2310	5	8
273	2311	6	8
273	2312	7	8
274	1747	2	8
274	1748	3	8
274	1749	4	8
274	1750	5	8
274	1751	6	8
274	1752	7	8
275	1811	2	8
275	1812	3	8
275	1813	4	8
275	1814	5	8
275	1815	6	8
275	1816	7	8
276	2387	2	8
276	2388	3	8
276	2389	4	8
276	2390	5	8
276	2391	6	8
276	2392	7	8
277	2451	2	8
277	2452	3	8
277	2453	4	8
277	2454	5	8
277	2455	6	8
277	2456	7	8
278	2515	2	8
278	2516	3	8
278	2517	4	8
278	2518	5	8
278	2519	6	8
278	2520	7	8
279	1875	2	8
279	1876	3	8
279	1877	4	8
279	1878	5	8
279	1879	6	8
279	1880	7	8
280	1939	2	8
280	1940	3	8
280	1941	4	8
280	1942	5	8
280	1943	6	8
280	1944	7	8
281	2003	2	8
281	2004	3	8
281	2005	4	8
281	2006	5	8
281	2007	6	8
281	2008	7	8
282	2067	2	8
282	2068	3	8
282	2069	4	8
282	2070	5	8
282	2071	6	8
282	2072	7	8
283	2131	2	8
283	2132	3	8
283	2133	4	8
283	2134	5	8
283	2135	6	8
283	2136	7	8
284	2195	2	8
284	2196	3	8
284	2197	4	8
284	2198	5	8
284	2199	6	8
284	2200	7	8
285	2259	2	8
285	2260	3	8
285	2261	4	8
285	2262	5	8
285	2263	6	8
285	2264	7	8
286	2323	2	8
286	2324	3	8
286	2325	4	8
286	2326	5	8
286	2327	6	8
286	2328	7	8
287	1739	2	8
287	1740	3	8
287	1741	4	8
287	1742	5	8
287	1743	6	8
287	1744	7	8
288	1803	2	8
288	1804	3	8
288	1805	4	8
288	1806	5	8
288	1807	6	8
288	1808	7	8
289	2379	2	8
289	2380	3	8
289	2381	4	8
289	2382	5	8
289	2383	6	8
289	2384	7	8
290	2443	2	8
290	2444	3	8
290	2445	4	8
290	2446	5	8
290	2447	6	8
290	2448	7	8
291	2507	2	8
291	2508	3	8
291	2509	4	8
291	2510	5	8
291	2511	6	8
291	2512	7	8
292	1867	2	8
292	1868	3	8
292	1869	4	8
292	1870	5	8
292	1871	6	8
292	1872	7	8
293	1931	2	8
293	1932	3	8
293	1933	4	8
293	1934	5	8
293	1935	6	8
293	1936	7	8
294	1995	2	8
294	1996	3	8
294	1997	4	8
294	1998	5	8
294	1999	6	8
294	2000	7	8
295	2059	2	8
295	2060	3	8
295	2061	4	8
295	2062	5	8
295	2063	6	8
295	2064	7	8
296	2123	2	8
296	2124	3	8
296	2125	4	8
296	2126	5	8
296	2127	6	8
296	2128	7	8
297	2187	2	8
297	2188	3	8
297	2189	4	8
297	2190	5	8
297	2191	6	8
297	2192	7	8
298	2251	2	8
298	2252	3	8
298	2253	4	8
298	2254	5	8
298	2255	6	8
298	2256	7	8
299	2315	2	8
299	2316	3	8
299	2317	4	8
299	2318	5	8
299	2319	6	8
299	2320	7	8
300	1771	2	8
300	1772	3	8
300	1773	4	8
300	1774	5	8
300	1775	6	8
300	1776	7	8
301	1835	2	8
301	1836	3	8
301	1837	4	8
301	1838	5	8
301	1839	6	8
301	1840	7	8
302	2411	2	8
302	2412	3	8
302	2413	4	8
302	2414	5	8
302	2415	6	8
302	2416	7	8
303	2475	2	8
303	2476	3	8
303	2477	4	8
303	2478	5	8
303	2479	6	8
303	2480	7	8
304	1899	2	8
304	1900	3	8
304	1901	4	8
304	1902	5	8
304	1903	6	8
304	1904	7	8
305	1963	2	8
305	1964	3	8
305	1965	4	8
305	1966	5	8
305	1967	6	8
305	1968	7	8
306	2027	2	8
306	2028	3	8
306	2029	4	8
306	2030	5	8
306	2031	6	8
306	2032	7	8
307	2091	2	8
307	2092	3	8
307	2093	4	8
307	2094	5	8
307	2095	6	8
307	2096	7	8
308	2155	2	8
308	2156	3	8
308	2157	4	8
308	2158	5	8
308	2159	6	8
308	2160	7	8
309	2219	2	8
309	2220	3	8
309	2221	4	8
309	2222	5	8
309	2223	6	8
309	2224	7	8
310	2283	2	8
310	2284	3	8
310	2285	4	8
310	2286	5	8
310	2287	6	8
310	2288	7	8
311	2347	2	8
311	2348	3	8
311	2349	4	8
311	2350	5	8
311	2351	6	8
311	2352	7	8
312	1779	2	8
312	1780	3	8
312	1781	4	8
312	1782	5	8
312	1783	6	8
312	1784	7	8
313	1843	2	8
313	1844	3	8
313	1845	4	8
313	1846	5	8
313	1847	6	8
313	1848	7	8
314	2419	2	8
314	2420	3	8
314	2421	4	8
314	2422	5	8
314	2423	6	8
314	2424	7	8
315	2483	2	8
315	2484	3	8
315	2485	4	8
315	2486	5	8
315	2487	6	8
315	2488	7	8
316	1907	2	8
316	1908	3	8
316	1909	4	8
316	1910	5	8
316	1911	6	8
316	1912	7	8
317	1971	2	8
317	1972	3	8
317	1973	4	8
317	1974	5	8
317	1975	6	8
317	1976	7	8
318	2035	2	8
318	2036	3	8
318	2037	4	8
318	2038	5	8
318	2039	6	8
318	2040	7	8
319	2099	2	8
319	2100	3	8
319	2101	4	8
319	2102	5	8
319	2103	6	8
319	2104	7	8
320	2163	2	8
320	2164	3	8
320	2165	4	8
320	2166	5	8
320	2167	6	8
320	2168	7	8
321	2227	2	8
321	2228	3	8
321	2229	4	8
321	2230	5	8
321	2231	6	8
321	2232	7	8
322	2291	2	8
322	2292	3	8
322	2293	4	8
322	2294	5	8
322	2295	6	8
322	2296	7	8
323	2355	2	8
323	2356	3	8
323	2357	4	8
323	2358	5	8
323	2359	6	8
323	2360	7	8
324	1763	2	8
324	1764	3	8
324	1765	4	8
324	1766	5	8
324	1767	6	8
324	1768	7	8
325	1827	2	8
325	1828	3	8
325	1829	4	8
325	1830	5	8
325	1831	6	8
325	1832	7	8
326	2403	2	8
326	2404	3	8
326	2405	4	8
326	2406	5	8
326	2407	6	8
326	2408	7	8
327	2467	2	8
327	2468	3	8
327	2469	4	8
327	2470	5	8
327	2471	6	8
327	2472	7	8
328	1891	2	8
328	1892	3	8
328	1893	4	8
328	1894	5	8
328	1895	6	8
328	1896	7	8
329	1955	2	8
329	1956	3	8
329	1957	4	8
329	1958	5	8
329	1959	6	8
329	1960	7	8
330	2019	2	8
330	2020	3	8
330	2021	4	8
330	2022	5	8
330	2023	6	8
330	2024	7	8
331	2083	2	8
331	2084	3	8
331	2085	4	8
331	2086	5	8
331	2087	6	8
331	2088	7	8
332	2147	2	8
332	2148	3	8
332	2149	4	8
332	2150	5	8
332	2151	6	8
332	2152	7	8
333	2211	2	8
333	2212	3	8
333	2213	4	8
333	2214	5	8
333	2215	6	8
333	2216	7	8
334	2275	2	8
334	2276	3	8
334	2277	4	8
334	2278	5	8
334	2279	6	8
334	2280	7	8
335	2339	2	8
335	2340	3	8
335	2341	4	8
335	2342	5	8
335	2343	6	8
335	2344	7	8
336	1787	2	8
336	1788	3	8
336	1789	4	8
336	1790	5	8
336	1791	6	8
336	1792	7	8
337	1851	2	8
337	1852	3	8
337	1853	4	8
337	1854	5	8
337	1855	6	8
337	1856	7	8
338	2427	2	8
338	2428	3	8
338	2429	4	8
338	2430	5	8
338	2431	6	8
338	2432	7	8
339	2491	2	8
339	2492	3	8
339	2493	4	8
339	2494	5	8
339	2495	6	8
339	2496	7	8
340	1915	2	8
340	1916	3	8
340	1917	4	8
340	1918	5	8
340	1919	6	8
340	1920	7	8
341	1979	2	8
341	1980	3	8
341	1981	4	8
341	1982	5	8
341	1983	6	8
341	1984	7	8
342	2043	2	8
342	2044	3	8
342	2045	4	8
342	2046	5	8
342	2047	6	8
342	2048	7	8
343	2107	2	8
343	2108	3	8
343	2109	4	8
343	2110	5	8
343	2111	6	8
343	2112	7	8
344	2171	2	8
344	2172	3	8
344	2173	4	8
344	2174	5	8
344	2175	6	8
344	2176	7	8
345	2235	2	8
345	2236	3	8
345	2237	4	8
345	2238	5	8
345	2239	6	8
345	2240	7	8
346	2299	2	8
346	2300	3	8
346	2301	4	8
346	2302	5	8
346	2303	6	8
346	2304	7	8
347	2363	2	8
347	2364	3	8
347	2365	4	8
347	2366	5	8
347	2367	6	8
347	2368	7	8
348	1755	2	8
348	1756	3	8
348	1757	4	8
348	1758	5	8
348	1759	6	8
348	1760	7	8
349	1819	2	8
349	1820	3	8
349	1821	4	8
349	1822	5	8
349	1823	6	8
349	1824	7	8
350	2395	2	8
350	2396	3	8
350	2397	4	8
350	2398	5	8
350	2399	6	8
350	2400	7	8
351	2459	2	8
351	2460	3	8
351	2461	4	8
351	2462	5	8
351	2463	6	8
351	2464	7	8
352	2523	2	8
352	2524	3	8
352	2525	4	8
352	2526	5	8
352	2527	6	8
352	2528	7	8
353	1883	2	8
353	1884	3	8
353	1885	4	8
353	1886	5	8
353	1887	6	8
353	1888	7	8
354	1947	2	8
354	1948	3	8
354	1949	4	8
354	1950	5	8
354	1951	6	8
354	1952	7	8
355	2011	2	8
355	2012	3	8
355	2013	4	8
355	2014	5	8
355	2015	6	8
355	2016	7	8
356	2075	2	8
356	2076	3	8
356	2077	4	8
356	2078	5	8
356	2079	6	8
356	2080	7	8
357	2139	2	8
357	2140	3	8
357	2141	4	8
357	2142	5	8
357	2143	6	8
357	2144	7	8
358	2203	2	8
358	2204	3	8
358	2205	4	8
358	2206	5	8
358	2207	6	8
358	2208	7	8
359	2267	2	8
359	2268	3	8
359	2269	4	8
359	2270	5	8
359	2271	6	8
359	2272	7	8
360	2331	2	8
360	2332	3	8
360	2333	4	8
360	2334	5	8
360	2335	6	8
360	2336	7	8
361	1731	2	8
361	1732	3	8
361	1733	4	8
361	1734	5	8
361	1735	6	8
361	1736	7	8
362	1795	2	8
362	1796	3	8
362	1797	4	8
362	1798	5	8
362	1799	6	8
362	1800	7	8
363	2371	2	8
363	2372	3	8
363	2373	4	8
363	2374	5	8
363	2375	6	8
363	2376	7	8
364	2435	2	8
364	2436	3	8
364	2437	4	8
364	2438	5	8
364	2439	6	8
364	2440	7	8
365	2499	2	8
365	2500	3	8
365	2501	4	8
365	2502	5	8
365	2503	6	8
365	2504	7	8
366	1859	2	8
366	1860	3	8
366	1861	4	8
366	1862	5	8
366	1863	6	8
366	1864	7	8
367	1923	2	8
367	1924	3	8
367	1925	4	8
367	1926	5	8
367	1927	6	8
367	1928	7	8
368	1987	2	8
368	1988	3	8
368	1989	4	8
368	1990	5	8
368	1991	6	8
368	1992	7	8
369	2051	2	8
369	2052	3	8
369	2053	4	8
369	2054	5	8
369	2055	6	8
369	2056	7	8
370	2115	2	8
370	2116	3	8
370	2117	4	8
370	2118	5	8
370	2119	6	8
370	2120	7	8
371	2179	2	8
371	2180	3	8
371	2181	4	8
371	2182	5	8
371	2183	6	8
371	2184	7	8
372	2243	2	8
372	2244	3	8
372	2245	4	8
372	2246	5	8
372	2247	6	8
372	2248	7	8
373	2307	2	8
373	2308	3	8
373	2309	4	8
373	2310	5	8
373	2311	6	8
373	2312	7	8
374	1747	2	8
374	1748	3	8
374	1749	4	8
374	1750	5	8
374	1751	6	8
374	1752	7	8
375	1811	2	8
375	1812	3	8
375	1813	4	8
375	1814	5	8
375	1815	6	8
375	1816	7	8
376	2387	2	8
376	2388	3	8
376	2389	4	8
376	2390	5	8
376	2391	6	8
376	2392	7	8
377	2451	2	8
377	2452	3	8
377	2453	4	8
377	2454	5	8
377	2455	6	8
377	2456	7	8
378	2515	2	8
378	2516	3	8
378	2517	4	8
378	2518	5	8
378	2519	6	8
378	2520	7	8
379	1875	2	8
379	1876	3	8
379	1877	4	8
379	1878	5	8
379	1879	6	8
379	1880	7	8
380	1939	2	8
380	1940	3	8
380	1941	4	8
380	1942	5	8
380	1943	6	8
380	1944	7	8
381	2003	2	8
381	2004	3	8
381	2005	4	8
381	2006	5	8
381	2007	6	8
381	2008	7	8
382	2067	2	8
382	2068	3	8
382	2069	4	8
382	2070	5	8
382	2071	6	8
382	2072	7	8
383	2131	2	8
383	2132	3	8
383	2133	4	8
383	2134	5	8
383	2135	6	8
383	2136	7	8
384	2195	2	8
384	2196	3	8
384	2197	4	8
384	2198	5	8
384	2199	6	8
384	2200	7	8
385	2259	2	8
385	2260	3	8
385	2261	4	8
385	2262	5	8
385	2263	6	8
385	2264	7	8
386	2323	2	8
386	2324	3	8
386	2325	4	8
386	2326	5	8
386	2327	6	8
386	2328	7	8
387	1739	2	8
387	1740	3	8
387	1741	4	8
387	1742	5	8
387	1743	6	8
387	1744	7	8
388	1803	2	8
388	1804	3	8
388	1805	4	8
388	1806	5	8
388	1807	6	8
388	1808	7	8
389	2379	2	8
389	2380	3	8
389	2381	4	8
389	2382	5	8
389	2383	6	8
389	2384	7	8
390	2443	2	8
390	2444	3	8
390	2445	4	8
390	2446	5	8
390	2447	6	8
390	2448	7	8
391	2507	2	8
391	2508	3	8
391	2509	4	8
391	2510	5	8
391	2511	6	8
391	2512	7	8
392	1867	2	8
392	1868	3	8
392	1869	4	8
392	1870	5	8
392	1871	6	8
392	1872	7	8
393	1931	2	8
393	1932	3	8
393	1933	4	8
393	1934	5	8
393	1935	6	8
393	1936	7	8
394	1995	2	8
394	1996	3	8
394	1997	4	8
394	1998	5	8
394	1999	6	8
394	2000	7	8
395	2059	2	8
395	2060	3	8
395	2061	4	8
395	2062	5	8
395	2063	6	8
395	2064	7	8
396	2123	2	8
396	2124	3	8
396	2125	4	8
396	2126	5	8
396	2127	6	8
396	2128	7	8
397	2187	2	8
397	2188	3	8
397	2189	4	8
397	2190	5	8
397	2191	6	8
397	2192	7	8
398	2251	2	8
398	2252	3	8
398	2253	4	8
398	2254	5	8
398	2255	6	8
398	2256	7	8
399	2315	2	8
399	2316	3	8
399	2317	4	8
399	2318	5	8
399	2319	6	8
399	2320	7	8
400	1771	2	8
400	1772	3	8
400	1773	4	8
400	1774	5	8
400	1775	6	8
400	1776	7	8
401	1835	2	8
401	1836	3	8
401	1837	4	8
401	1838	5	8
401	1839	6	8
401	1840	7	8
402	2411	2	8
402	2412	3	8
402	2413	4	8
402	2414	5	8
402	2415	6	8
402	2416	7	8
403	2475	2	8
403	2476	3	8
403	2477	4	8
403	2478	5	8
403	2479	6	8
403	2480	7	8
404	1899	2	8
404	1900	3	8
404	1901	4	8
404	1902	5	8
404	1903	6	8
404	1904	7	8
405	1963	2	8
405	1964	3	8
405	1965	4	8
405	1966	5	8
405	1967	6	8
405	1968	7	8
406	2027	2	8
406	2028	3	8
406	2029	4	8
406	2030	5	8
406	2031	6	8
406	2032	7	8
407	2091	2	8
407	2092	3	8
407	2093	4	8
407	2094	5	8
407	2095	6	8
407	2096	7	8
408	2155	2	8
408	2156	3	8
408	2157	4	8
408	2158	5	8
408	2159	6	8
408	2160	7	8
409	2219	2	8
409	2220	3	8
409	2221	4	8
409	2222	5	8
409	2223	6	8
409	2224	7	8
410	2283	2	8
410	2284	3	8
410	2285	4	8
410	2286	5	8
410	2287	6	8
410	2288	7	8
411	2347	2	8
411	2348	3	8
411	2349	4	8
411	2350	5	8
411	2351	6	8
411	2352	7	8
412	1779	2	8
412	1780	3	8
412	1781	4	8
412	1782	5	8
412	1783	6	8
412	1784	7	8
413	1843	2	8
413	1844	3	8
413	1845	4	8
413	1846	5	8
413	1847	6	8
413	1848	7	8
414	2419	2	8
414	2420	3	8
414	2421	4	8
414	2422	5	8
414	2423	6	8
414	2424	7	8
415	2483	2	8
415	2484	3	8
415	2485	4	8
415	2486	5	8
415	2487	6	8
415	2488	7	8
416	1907	2	8
416	1908	3	8
416	1909	4	8
416	1910	5	8
416	1911	6	8
416	1912	7	8
417	1971	2	8
417	1972	3	8
417	1973	4	8
417	1974	5	8
417	1975	6	8
417	1976	7	8
418	2035	2	8
418	2036	3	8
418	2037	4	8
418	2038	5	8
418	2039	6	8
418	2040	7	8
419	2099	2	8
419	2100	3	8
419	2101	4	8
419	2102	5	8
419	2103	6	8
419	2104	7	8
420	2163	2	8
420	2164	3	8
420	2165	4	8
420	2166	5	8
420	2167	6	8
420	2168	7	8
421	2227	2	8
421	2228	3	8
421	2229	4	8
421	2230	5	8
421	2231	6	8
421	2232	7	8
422	2291	2	8
422	2292	3	8
422	2293	4	8
422	2294	5	8
422	2295	6	8
422	2296	7	8
423	2355	2	8
423	2356	3	8
423	2357	4	8
423	2358	5	8
423	2359	6	8
423	2360	7	8
424	1763	2	8
424	1764	3	8
424	1765	4	8
424	1766	5	8
424	1767	6	8
424	1768	7	8
425	1827	2	8
425	1828	3	8
425	1829	4	8
425	1830	5	8
425	1831	6	8
425	1832	7	8
426	2403	2	8
426	2404	3	8
426	2405	4	8
426	2406	5	8
426	2407	6	8
426	2408	7	8
427	2467	2	8
427	2468	3	8
427	2469	4	8
427	2470	5	8
427	2471	6	8
427	2472	7	8
428	1891	2	8
428	1892	3	8
428	1893	4	8
428	1894	5	8
428	1895	6	8
428	1896	7	8
429	1955	2	8
429	1956	3	8
429	1957	4	8
429	1958	5	8
429	1959	6	8
429	1960	7	8
430	2019	2	8
430	2020	3	8
430	2021	4	8
430	2022	5	8
430	2023	6	8
430	2024	7	8
431	2083	2	8
431	2084	3	8
431	2085	4	8
431	2086	5	8
431	2087	6	8
431	2088	7	8
432	2147	2	8
432	2148	3	8
432	2149	4	8
432	2150	5	8
432	2151	6	8
432	2152	7	8
433	2211	2	8
433	2212	3	8
433	2213	4	8
433	2214	5	8
433	2215	6	8
433	2216	7	8
434	2275	2	8
434	2276	3	8
434	2277	4	8
434	2278	5	8
434	2279	6	8
434	2280	7	8
435	2339	2	8
435	2340	3	8
435	2341	4	8
435	2342	5	8
435	2343	6	8
435	2344	7	8
436	1787	2	8
436	1788	3	8
436	1789	4	8
436	1790	5	8
436	1791	6	8
436	1792	7	8
437	1851	2	8
437	1852	3	8
437	1853	4	8
437	1854	5	8
437	1855	6	8
437	1856	7	8
438	2427	2	8
438	2428	3	8
438	2429	4	8
438	2430	5	8
438	2431	6	8
438	2432	7	8
439	2491	2	8
439	2492	3	8
439	2493	4	8
439	2494	5	8
439	2495	6	8
439	2496	7	8
440	1915	2	8
440	1916	3	8
440	1917	4	8
440	1918	5	8
440	1919	6	8
440	1920	7	8
441	1979	2	8
441	1980	3	8
441	1981	4	8
441	1982	5	8
441	1983	6	8
441	1984	7	8
442	2043	2	8
442	2044	3	8
442	2045	4	8
442	2046	5	8
442	2047	6	8
442	2048	7	8
443	2107	2	8
443	2108	3	8
443	2109	4	8
443	2110	5	8
443	2111	6	8
443	2112	7	8
444	2171	2	8
444	2172	3	8
444	2173	4	8
444	2174	5	8
444	2175	6	8
444	2176	7	8
445	2235	2	8
445	2236	3	8
445	2237	4	8
445	2238	5	8
445	2239	6	8
445	2240	7	8
446	2299	2	8
446	2300	3	8
446	2301	4	8
446	2302	5	8
446	2303	6	8
446	2304	7	8
447	2363	2	8
447	2364	3	8
447	2365	4	8
447	2366	5	8
447	2367	6	8
447	2368	7	8
448	1755	2	8
448	1756	3	8
448	1757	4	8
448	1758	5	8
448	1759	6	8
448	1760	7	8
449	1819	2	8
449	1820	3	8
449	1821	4	8
449	1822	5	8
449	1823	6	8
449	1824	7	8
450	2395	2	8
450	2396	3	8
450	2397	4	8
450	2398	5	8
450	2399	6	8
450	2400	7	8
451	2459	2	8
451	2460	3	8
451	2461	4	8
451	2462	5	8
451	2463	6	8
451	2464	7	8
452	2523	2	8
452	2524	3	8
452	2525	4	8
452	2526	5	8
452	2527	6	8
452	2528	7	8
453	1883	2	8
453	1884	3	8
453	1885	4	8
453	1886	5	8
453	1887	6	8
453	1888	7	8
454	1947	2	8
454	1948	3	8
454	1949	4	8
454	1950	5	8
454	1951	6	8
454	1952	7	8
455	2011	2	8
455	2012	3	8
455	2013	4	8
455	2014	5	8
455	2015	6	8
455	2016	7	8
456	2075	2	8
456	2076	3	8
456	2077	4	8
456	2078	5	8
456	2079	6	8
456	2080	7	8
457	2139	2	8
457	2140	3	8
457	2141	4	8
457	2142	5	8
457	2143	6	8
457	2144	7	8
458	2203	2	8
458	2204	3	8
458	2205	4	8
458	2206	5	8
458	2207	6	8
458	2208	7	8
459	2267	2	8
459	2268	3	8
459	2269	4	8
459	2270	5	8
459	2271	6	8
459	2272	7	8
460	2331	2	8
460	2332	3	8
460	2333	4	8
460	2334	5	8
460	2335	6	8
460	2336	7	8
461	1731	2	8
461	1732	3	8
461	1733	4	8
461	1734	5	8
461	1735	6	8
461	1736	7	8
462	1795	2	8
462	1796	3	8
462	1797	4	8
462	1798	5	8
462	1799	6	8
462	1800	7	8
463	2371	2	8
463	2372	3	8
463	2373	4	8
463	2374	5	8
463	2375	6	8
463	2376	7	8
464	2435	2	8
464	2436	3	8
464	2437	4	8
464	2438	5	8
464	2439	6	8
464	2440	7	8
465	2499	2	8
465	2500	3	8
465	2501	4	8
465	2502	5	8
465	2503	6	8
465	2504	7	8
466	1859	2	8
466	1860	3	8
466	1861	4	8
466	1862	5	8
466	1863	6	8
466	1864	7	8
467	1923	2	8
467	1924	3	8
467	1925	4	8
467	1926	5	8
467	1927	6	8
467	1928	7	8
468	1987	2	8
468	1988	3	8
468	1989	4	8
468	1990	5	8
468	1991	6	8
468	1992	7	8
469	2051	2	8
469	2052	3	8
469	2053	4	8
469	2054	5	8
469	2055	6	8
469	2056	7	8
470	2115	2	8
470	2116	3	8
470	2117	4	8
470	2118	5	8
470	2119	6	8
470	2120	7	8
471	2179	2	8
471	2180	3	8
471	2181	4	8
471	2182	5	8
471	2183	6	8
471	2184	7	8
472	2243	2	8
472	2244	3	8
472	2245	4	8
472	2246	5	8
472	2247	6	8
472	2248	7	8
473	2307	2	8
473	2308	3	8
473	2309	4	8
473	2310	5	8
473	2311	6	8
473	2312	7	8
474	1747	2	8
474	1748	3	8
474	1749	4	8
474	1750	5	8
474	1751	6	8
474	1752	7	8
475	1811	2	8
475	1812	3	8
475	1813	4	8
475	1814	5	8
475	1815	6	8
475	1816	7	8
476	2387	2	8
476	2388	3	8
476	2389	4	8
476	2390	5	8
476	2391	6	8
476	2392	7	8
477	2451	2	8
477	2452	3	8
477	2453	4	8
477	2454	5	8
477	2455	6	8
477	2456	7	8
478	2515	2	8
478	2516	3	8
478	2517	4	8
478	2518	5	8
478	2519	6	8
478	2520	7	8
479	1875	2	8
479	1876	3	8
479	1877	4	8
479	1878	5	8
479	1879	6	8
479	1880	7	8
480	1939	2	8
480	1940	3	8
480	1941	4	8
480	1942	5	8
480	1943	6	8
480	1944	7	8
481	2003	2	8
481	2004	3	8
481	2005	4	8
481	2006	5	8
481	2007	6	8
481	2008	7	8
482	2067	2	8
482	2068	3	8
482	2069	4	8
482	2070	5	8
482	2071	6	8
482	2072	7	8
483	2131	2	8
483	2132	3	8
483	2133	4	8
483	2134	5	8
483	2135	6	8
483	2136	7	8
484	2195	2	8
484	2196	3	8
484	2197	4	8
484	2198	5	8
484	2199	6	8
484	2200	7	8
485	2259	2	8
485	2260	3	8
485	2261	4	8
485	2262	5	8
485	2263	6	8
485	2264	7	8
486	2323	2	8
486	2324	3	8
486	2325	4	8
486	2326	5	8
486	2327	6	8
486	2328	7	8
487	1739	2	8
487	1740	3	8
487	1741	4	8
487	1742	5	8
487	1743	6	8
487	1744	7	8
488	1803	2	8
488	1804	3	8
488	1805	4	8
488	1806	5	8
488	1807	6	8
488	1808	7	8
489	2379	2	8
489	2380	3	8
489	2381	4	8
489	2382	5	8
489	2383	6	8
489	2384	7	8
490	2443	2	8
490	2444	3	8
490	2445	4	8
490	2446	5	8
490	2447	6	8
490	2448	7	8
491	2507	2	8
491	2508	3	8
491	2509	4	8
491	2510	5	8
491	2511	6	8
491	2512	7	8
492	1867	2	8
492	1868	3	8
492	1869	4	8
492	1870	5	8
492	1871	6	8
492	1872	7	8
493	1931	2	8
493	1932	3	8
493	1933	4	8
493	1934	5	8
493	1935	6	8
493	1936	7	8
494	1995	2	8
494	1996	3	8
494	1997	4	8
494	1998	5	8
494	1999	6	8
494	2000	7	8
495	2059	2	8
495	2060	3	8
495	2061	4	8
495	2062	5	8
495	2063	6	8
495	2064	7	8
496	2123	2	8
496	2124	3	8
496	2125	4	8
496	2126	5	8
496	2127	6	8
496	2128	7	8
497	2187	2	8
497	2188	3	8
497	2189	4	8
497	2190	5	8
497	2191	6	8
497	2192	7	8
498	2251	2	8
498	2252	3	8
498	2253	4	8
498	2254	5	8
498	2255	6	8
498	2256	7	8
499	2315	2	8
499	2316	3	8
499	2317	4	8
499	2318	5	8
499	2319	6	8
499	2320	7	8
500	1771	2	8
500	1772	3	8
500	1773	4	8
500	1774	5	8
500	1775	6	8
500	1776	7	8
501	1835	2	8
501	1836	3	8
501	1837	4	8
501	1838	5	8
501	1839	6	8
501	1840	7	8
502	2411	2	8
502	2412	3	8
502	2413	4	8
502	2414	5	8
502	2415	6	8
502	2416	7	8
503	2475	2	8
503	2476	3	8
503	2477	4	8
503	2478	5	8
503	2479	6	8
503	2480	7	8
504	1899	2	8
504	1900	3	8
504	1901	4	8
504	1902	5	8
504	1903	6	8
504	1904	7	8
505	1963	2	8
505	1964	3	8
505	1965	4	8
505	1966	5	8
505	1967	6	8
505	1968	7	8
506	2027	2	8
506	2028	3	8
506	2029	4	8
506	2030	5	8
506	2031	6	8
506	2032	7	8
507	2091	2	8
507	2092	3	8
507	2093	4	8
507	2094	5	8
507	2095	6	8
507	2096	7	8
508	2155	2	8
508	2156	3	8
508	2157	4	8
508	2158	5	8
508	2159	6	8
508	2160	7	8
509	2219	2	8
509	2220	3	8
509	2221	4	8
509	2222	5	8
509	2223	6	8
509	2224	7	8
510	2283	2	8
510	2284	3	8
510	2285	4	8
510	2286	5	8
510	2287	6	8
510	2288	7	8
511	2347	2	8
511	2348	3	8
511	2349	4	8
511	2350	5	8
511	2351	6	8
511	2352	7	8
512	1779	2	8
512	1780	3	8
512	1781	4	8
512	1782	5	8
512	1783	6	8
512	1784	7	8
513	1843	2	8
513	1844	3	8
513	1845	4	8
513	1846	5	8
513	1847	6	8
513	1848	7	8
514	2419	2	8
514	2420	3	8
514	2421	4	8
514	2422	5	8
514	2423	6	8
514	2424	7	8
515	2483	2	8
515	2484	3	8
515	2485	4	8
515	2486	5	8
515	2487	6	8
515	2488	7	8
516	1907	2	8
516	1908	3	8
516	1909	4	8
516	1910	5	8
516	1911	6	8
516	1912	7	8
517	1971	2	8
517	1972	3	8
517	1973	4	8
517	1974	5	8
517	1975	6	8
517	1976	7	8
518	2035	2	8
518	2036	3	8
518	2037	4	8
518	2038	5	8
518	2039	6	8
518	2040	7	8
519	2099	2	8
519	2100	3	8
519	2101	4	8
519	2102	5	8
519	2103	6	8
519	2104	7	8
520	2163	2	8
520	2164	3	8
